Date Mid Price
2014-02-20 35
2014-02-13 32.51
2014-02-06 35.7
2014-01-30 35.06
2014-01-23 38.12
2014-01-16 39.52
2014-01-09 31.38
2014-01-02 27.64
2013-12-26 26.4
2013-12-19 27.46
2013-12-12 33.73
2013-12-05 29.81
2013-11-28 24.44
2013-11-21 36.13
2013-11-14 33.33
2013-11-07 32.71
2013-10-31 33.56
2013-10-24 33.23
2013-10-17 28.8
2013-10-10 25.09
2013-10-03 32.09
2013-09-26 33.33
2013-09-19 25.19
2013-09-12 29.9
2013-09-05 33.22
2013-08-29 35.71
2013-08-22 28.19
2013-08-15 37.32
2013-08-08 33.86
2013-08-01 39.38
2013-07-25 32.32
2013-07-18 31.01
2013-07-11 32.77
2013-07-04 34.16
2013-06-27 34.56
2013-06-20 32.58
2013-06-13 32.43
2013-06-06 31.58
2013-05-30 34.39
2013-05-23 29.45
2013-05-16 32.18
2013-05-09 31.77
2013-05-02 33.1
2013-04-25 32.89
2013-04-18 24.93
2013-04-11 26.21
2013-04-04 36.34
2013-03-28 32.95
2013-03-21 27.72
2013-03-14 22.55
2013-03-07 30.43
2013-02-28 35.02
2013-02-21 25.71
2013-02-14 29.01
2013-02-07 27.67
2013-01-31 27.65
2013-01-24 23.39
2013-01-17 28.73
2013-01-10 26.63
2013-01-03 25.09
2012-12-27 25.37
2012-12-20 28.8
2012-12-13 26.69
2012-12-06 23.17
2012-11-29 24.71
2012-11-22 23.4
2012-11-15 22.35
2012-11-08 21.6
2012-11-01 23.28
2012-10-25 27.67
2012-10-18 26.79
2012-10-11 30.58
2012-10-04 32.91
2012-09-27 27.44
2012-09-20 28.72
2012-09-13 30.56
2012-09-06 33.88
2012-08-30 32.64
2012-08-23 32.17
2012-08-16 35.09
2012-08-09 36.18
2012-08-02 34.63
2012-07-26 28.75
2012-07-19 36.02
2012-07-12 35.05
2012-07-05 34.03
2012-06-28 26.96
2012-06-21 31.23
2012-06-14 30.18
2012-06-07 26.8
2012-05-31 29.96
2012-05-24 30.86
2012-05-17 30.45
2012-05-10 32.54
2012-05-03 36.13
2012-04-26 34.96
2012-04-19 34.98
2012-04-12 30.3
2012-04-05 34.02
2012-03-29 32.05
2012-03-22 29.8
2012-03-15 27.2
2012-03-08 28.62
2012-03-01 28.66
2012-02-23 28.8
2012-02-16 30.65
2012-02-09 28.17
2012-02-02 31.12
2012-01-26 32.69
2012-01-19 29.15
2012-01-12 33.68
2012-01-05 33.95
2011-12-29 28.57
2011-12-22 38.04
2011-12-15 26.16
2011-12-08 26.66
2011-12-01 27.53
2011-11-24 29.01
2011-11-17 27.01
2011-11-10 30.7
2011-11-03 30.2
2011-10-27 32
2011-10-20 29.41
2011-10-13 23.86
2011-10-06 19.04
2011-09-29 20.68
2011-09-22 26.67
2011-09-15 28.15
2011-09-08 29.5
2011-09-01 29.04
2011-08-25 22.6
2011-08-18 24.62
2011-08-11 21.79
2011-08-04 22.99
2011-07-28 30.74
2011-07-21 29.54
2011-07-14 31.45
2011-07-07 33.54
2011-06-30 31.49
2011-06-23 26.8
2011-06-16 28.25
2011-06-09 27.91
2011-06-02 36.39
2011-05-26 32.97
2011-05-19 32.02
2011-05-12 33.73
2011-05-05 32.67
2011-04-28 31.45
2011-04-21 36.84
2011-04-14 26.76
2011-04-07 27.56
2011-03-31 27.12
2011-03-24 27.27
2011-03-17 31.39
2011-03-10 31.71
2011-03-03 30.05
2011-02-24 27.23
2011-02-17 27.85
2011-02-10 23.69
2011-02-03 21.59
2011-01-27 23.67
2011-01-20 20.15
2011-01-13 24.22
2011-01-06 25.86
2010-12-30 28.34
2010-12-23 20.31
2010-12-16 22.62
2010-12-09 24.39
2010-12-02 24.14
2010-11-25 27.92
2010-11-18 27.5
2010-11-11 13.95
2010-11-04 21.99
2010-10-28 27.16
2010-10-21 25.19
2010-10-14 26.09
2010-10-07 23.23
2010-09-30 25.86
2010-09-23 29.63
2010-09-16 24.85
2010-09-09 24.51
2010-09-02 27
2010-08-26 29.79
2010-08-19 27.42
2010-08-12 30.12
2010-08-05 31.37
2010-07-29 26.67
2010-07-22 22.81
2010-07-15 22.84
2010-07-08 21.99
2010-07-01 33.33
2010-06-24 33.11
2010-06-17 26.89
2010-06-10 22.41
2010-06-03 22.07
2010-05-27 19.3
2010-05-20 25
2010-05-13 26.8
2010-05-06 32.3
2010-04-29 30
2010-04-22 27.62
2010-04-15 21.82
2010-04-08 26.79
2010-04-01 27.54
2010-03-25 32.95
2010-03-18 34.76
2010-03-11 29.41
2010-03-04 37.93
2010-02-25 35.57
2010-02-18 28.93
2010-02-11 21.37
2010-02-04 27.69
2010-01-28 28.33
2010-01-21 25.26
2010-01-14 25.64
2010-01-07 33
2009-12-31 27.87
2009-12-24 24.64
2009-12-17 29.47
2009-12-10 21.95
2009-12-03 24.75
2009-11-26 16.66
2009-11-19 25.45
2009-11-12 22.8
2009-11-05 22.22
2009-10-29 24.04
2009-10-22 23.81
2009-10-15 18.92
2009-10-08 23.68
2009-10-01 20.97
2009-09-24 16.36
2009-09-17 17.86
2009-09-10 18.67
2009-09-03 24.05
2009-08-27 17.48
2009-08-20 25.93
2009-08-13 16
2009-08-06 14.84
2009-07-30 20.93
2009-07-23 20
2009-07-16 24.26
2009-07-09 17.44
2009-07-02 17.57
2009-06-25 23.2
2009-06-18 20.24
2009-06-11 21.5
2009-06-04 15.85
2009-05-28 11.01
2009-05-21 20.93
2009-05-14 20.95
2009-05-07 22.58
2009-04-30 20.3
2009-04-23 29.55
2009-04-16 20
2009-04-09 20
2009-04-02 20.28
2009-03-26 18.48
2009-03-19 16.67
2009-03-12 17.89
2009-03-05 10.81
2009-02-26 20.56
2009-02-19 21.64
2009-02-12 27.85
2009-02-05 31.34
2009-01-29 27.47
2009-01-22 26.47
2009-01-15 25
2009-01-08 16.23
2009-01-01 21.33
2008-12-25 27.19
2008-12-18 24.66
2008-12-11 22.66
2008-12-04 25.56
2008-11-27 23.86
2008-11-20 18.49
2008-11-13 19.17
2008-11-06 21.84
2008-10-30 22.29
2008-10-23 22.52
2008-10-16 19.3
2008-10-09 7.69
2008-10-02 11.67
2008-09-25 20.21
2008-09-18 18.37
2008-09-11 15.85
2008-09-04 19.75
2008-08-28 23.86
2008-08-21 24.6
2008-08-14 18.18
2008-08-07 21.97
2008-07-31 18.82
2008-07-24 20.14
2008-07-17 16.86
2008-07-10 22.66
2008-07-03 23.93
2008-06-26 16.48
2008-06-19 21.28
2008-06-12 15.18
2008-06-05 18.48
2008-05-29 22.88
2008-05-22 19.44
2008-05-15 25.16
2008-05-08 22.47
2008-05-01 20.39
2008-04-24 25.83
2008-04-17 20.94
2008-04-10 16.95
2008-04-03 23.94
2008-03-27 24.8
2008-03-20 20.51
2008-03-13 20.42
2008-03-06 26.37
2008-02-28 20.44
2008-02-21 22.12
2008-02-14 24.81
2008-02-07 18.69
2008-01-31 21.05
2008-01-24 15.85
2008-01-17 21.3
2008-01-10 21.5
2008-01-03 19.05
2007-12-27 20
2007-12-20 16.98
2007-12-13 16.67
2007-12-06 19.51
2007-11-29 15.31
2007-11-22 21.71
2007-11-15 17.48
2007-11-08 12.38
2007-11-01 18.82
2007-10-25 20.54
2007-10-18 22.32
2007-10-11 19.59
2007-10-04 22.89
2007-09-27 16.46
2007-09-20 29.11
2007-09-13 24.71
2007-09-06 19.19
2007-08-30 13.43
2007-08-23 15.6
2007-08-16 12.22
2007-08-09 15.25
2007-08-02 14.12
2007-07-26 18.95
2007-07-19 21.52
2007-07-12 26.36
2007-07-05 23.29
2007-06-28 25.2
2007-06-21 23.16
2007-06-14 19.05
2007-06-07 16.83
2007-05-31 21.88
2007-05-24 24.1
2007-05-17 25
2007-05-10 14.29
2007-05-03 17.14
2007-04-26 22.78
2007-04-19 23.47
2007-04-12 21.13
2007-04-05 27.96
2007-03-29 31.71
2007-03-22 23.02
2007-03-15 21.65
2007-03-08 19.32
2007-03-01 23.76
2007-02-22 23.85
2007-02-15 21.36
2007-02-08 23.85
2007-02-01 23.16
2007-01-25 27.16
2007-01-18 15.15
2007-01-11 21.3
2007-01-04 21.55
2006-12-28 18
2006-12-21 18.39
2006-12-14 20.67
2006-12-07 19.47
2006-11-30 12.29
2006-11-23 16.13
2006-11-16 22.9
2006-11-09 22.89
2006-11-02 19.38
2006-10-26 17.39
2006-10-19 16.03
2006-10-12 13.27
2006-10-05 15.56
2006-09-28 15.79
2006-09-21 18.02
2006-09-14 13.7
2006-09-07 27.1
2006-08-31 32.58
2006-08-24 23.23
2006-08-17 33.68
2006-08-10 21.95
2006-08-03 21.35
2006-07-27 22.09
2006-07-20 18.35
2006-07-13 24.09
2006-07-06 19.67
2006-06-29 21.64
2006-06-22 24
2006-06-15 18.61
2006-06-08 28.69
2006-06-01 19.23
2006-05-25 21.43
2006-05-18 16.97
2006-05-11 17.65
2006-05-04 20.55
2006-04-27 21.93
2006-04-20 25.44
2006-04-13 26.8
2006-04-06 29.07
2006-03-30 30.23
2006-03-23 28.75
2006-03-16 20.69
2006-03-09 28.02
2006-03-02 29.92
2006-02-23 28.4
2006-02-16 24.11
2006-02-09 25.23
2006-02-02 21.97
2006-01-26 35.9
2006-01-19 24.17
2006-01-12 21.97
2006-01-05 30.43
2005-12-29 26.19
2005-12-22 30.77
2005-12-15 31.73
2005-12-08 31.58
2005-12-01 24.07
2005-11-24 26.67
2005-11-17 24.58
2005-11-10 18.39
2005-11-03 29.49
2005-10-27 21.79
2005-10-20 20.96
2005-10-13 12.99
2005-10-06 22.58
2005-09-29 28.99
2005-09-22 28.07
2005-09-15 20
2005-09-08 25
2005-09-01 30.59
2005-08-25 32.53
2005-08-18 30.3
2005-08-11 31.41
2005-08-04 26.09
2005-07-28 24.84
2005-07-21 31.37
2005-07-14 28.07
2005-07-07 36.56
2005-06-30 24.66
2005-06-23 35.23
2005-06-16 33.12
2005-06-09 34.48
2005-06-02 31.94
2005-05-26 32.43
2005-05-19 32.43
2005-05-12 33.12
2005-05-05 26.53
2005-04-28 35.54
2005-04-21 30.26
2005-04-14 41.76
2005-04-07 28.39
2005-03-31 20.59
2005-03-24 34.84
2005-03-17 35.06
2005-03-10 25.5
2005-03-03 33.33
2005-02-24 36.36
2005-02-17 33.77
2005-02-10 33.33
2005-02-03 33.33
2005-01-27 37.14
2005-01-20 32.67
2005-01-13 26.14
2005-01-06 27.38
2004-12-30 24.82
2004-12-23 21.59
2004-12-16 28.28
2004-12-09 23.42
2004-12-02 17.84
2004-11-25 23.71
2004-11-18 13.46
2004-11-11 15.91
2004-11-04 20
2004-10-28 25.96
2004-10-21 28.76
2004-10-14 27.06
2004-10-07 23.36
2004-09-30 19.64
2004-09-23 22
2004-09-16 22.73
2004-09-09 25.74
2004-09-02 30.19
2004-08-26 33.05
2004-08-19 30.23
2004-08-12 21.43
2004-08-05 35.21
2004-07-29 30
2004-07-22 40.48
2004-07-15 28.95
2004-07-08 23.47
2004-07-01 27.27
2004-06-24 20.51
2004-06-17 30.47
2004-06-10 28.95
2004-06-03 40.48
2004-05-27 23.61
2004-05-20 23.33
2004-05-13 23.68
2004-05-06 33.9
2004-04-29 28.79
2004-04-22 27.5
2004-04-15 22.5
2004-04-08 20.95
2004-04-01 22.41
2004-03-25 25.93
2004-03-18 35.09
2004-03-11 25.16
2004-03-04 39.13
2004-02-26 27.89
2004-02-19 22.58
2004-02-12 29.27
2004-02-05 27.27
2004-01-29 28.13
2004-01-22 17.07
2004-01-15 23.6
2004-01-08 14.93
2004-01-01 24.11
2003-12-25 17.24
2003-12-18 20.41
2003-12-11 23.68
2003-12-04 16.22
2003-11-27 18.87
2003-11-20 25.81
2003-11-13 32.22
2003-11-06 25.76
2003-10-30 23.44
2003-10-23 30.56
2003-10-16 25.86
2003-10-09 19.19
2003-10-02 21.43
2003-09-25 20.39
2003-09-18 17.65
2003-09-11 24.42
2003-09-04 21.31
2003-08-28 20.62
2003-08-21 18.52
2003-08-14 25.84
2003-08-07 22.08
2003-07-31 32.31
2003-07-24 17.33
2003-07-17 20.17
2003-07-10 25.68
2003-07-03 23.53
2003-06-26 20
2003-06-19 7.69
2003-06-12 20.83
2003-06-05 28.8
2003-05-29 22.86
2003-05-22 25.96
2003-05-15 20.93
2003-05-08 28.8
2003-05-01 25.71
2003-04-24 18
2003-04-17 22.22
2003-04-10 30.77
2003-04-03 29.41
2003-03-27 27.88
2003-03-20 19.05
2003-03-13 14.29
2003-03-06 27.27
2003-02-27 26.83
2003-02-20 21.05
2003-02-13 40
2003-02-06 51.43
2003-01-30 26.6
2003-01-23 31.82
2003-01-16 41.67
2003-01-09 19.05
2003-01-02 29.73
2002-12-26 28
2002-12-19 27.14
2002-12-12 34.48
2002-12-05 29.41
2002-11-28 17.02
2002-11-21 28.09
2002-11-14 18.92
2002-11-07 23.68
2002-10-31 20.59
2002-10-24 21.69
2002-10-17 21.05
2002-10-10 16.35
2002-10-03 16.9
2002-09-26 28.43
2002-09-19 22.97
2002-09-12 24.66
2002-09-05 18.52
2002-08-29 20.97
2002-08-22 16.67
2002-08-15 20.69
2002-08-08 22.95
2002-08-01 34.21
2002-07-25 23.26
2002-07-18 20
2002-07-11 22.68
2002-07-04 26.56
2002-06-27 23.01
2002-06-20 28.57
2002-06-13 34.55
2002-06-06 27.87
2002-05-30 31.52
2002-05-23 33.33
2002-05-16 34.91
2002-05-09 28.95
2002-05-02 39.64
2002-04-25 40
2002-04-18 36.59
2002-04-11 38.46
2002-04-04 39.29
2002-03-28 25.58
2002-03-21 35.48
2002-03-14 29.03
2002-03-07 31.11
2002-02-28 35.19
2002-02-21 38.18
2002-02-14 38.71
2002-02-07 39.58
2002-01-31 31.82
2002-01-24 34.69
2002-01-17 40.91
2002-01-10 23.29
2002-01-03 24.44
2001-12-27 15.38
2001-12-20 21.31
2001-12-13 24.56
2001-12-06 16.33
2001-11-29 10.67
2001-11-22 16.67
2001-11-15 21.21
2001-11-08 23.08
2001-11-01 31.67
2001-10-25 26.47
2001-10-18 18.31
2001-10-11 24.56
2001-10-04 19.51
2001-09-27 26.67
2001-09-20 24.32
2001-09-13 36.67
2001-09-06 35.96
2001-08-30 45.71
2001-08-23 34.48
2001-08-16 27.08
2001-08-09 37.35
2001-08-02 27.27
2001-07-26 32.38
2001-07-19 34.78
2001-07-12 38.46
2001-07-05 40.74
2001-06-28 36.71
2001-06-21 43.33
2001-06-14 47.46
2001-06-07 31.91
2001-05-31 22.08
2001-05-24 21.43
2001-05-17 29.41
2001-05-10 28.89
2001-05-03 14.87
2001-04-26 22.41
2001-04-19 25
2001-04-12 28.79
2001-04-05 26.13
2001-03-29 35.29
2001-03-22 25
2001-03-15 32.73
2001-03-08 36.73
2001-03-01 20.27
2001-02-22 35.09
2001-02-15 47.83
2001-02-08 30
2001-02-01 30.77
2001-01-25 24.62
2001-01-18 39.02
2001-01-11 21.43
2001-01-04 33.33
2000-12-28 28
2000-12-21 17.78
2000-12-14 7.69
2000-12-07 15.69
2000-11-30 22.92
