"Date" "Mid Price"
2010-01-21 34.74
2010-01-14 26.92
2010-01-07 26.00
2009-12-31 22.95
2009-12-24 37.68
2009-12-17 28.42
2009-12-10 35.37
2009-12-03 33.66
2009-11-26 41.66
2009-11-19 31.82
2009-11-12 38.60
2009-11-05 55.56
2009-10-29 42.31
2009-10-22 35.71
2009-10-15 33.78
2009-10-08 41.23
2009-10-01 35.48
2009-09-24 44.55
2009-09-17 40.00
2009-09-10 44.00
2009-09-03 37.97
2009-08-27 48.54
2009-08-20 40.00
2009-08-13 33.00
2009-08-06 35.16
2009-07-30 31.40
2009-07-23 42.40
2009-07-16 47.06
2009-07-09 54.65
2009-07-02 44.59
2009-06-25 48.80
2009-06-18 46.43
2009-06-11 39.25
2009-06-04 36.59
2009-05-28 48.62
2009-05-21 45.35
2009-05-14 35.24
2009-05-07 33.33
2009-04-30 43.61
2009-04-23 38.64
2009-04-16 35.86
2009-04-09 44.29
2009-04-02 37.06
2009-03-26 42.39
2009-03-19 38.27
2009-03-12 54.47
2009-03-05 70.27
2009-02-26 55.14
2009-02-19 56.72
2009-02-12 39.24
2009-02-05 44.03
2009-01-29 47.25
2009-01-22 46.32
2009-01-15 47.37
2009-01-08 35.06
2009-01-01 54.67
2008-12-25 43.86
2008-12-18 35.62
2008-12-11 39.84
2008-12-04 47.78
2008-11-27 44.89
2008-11-20 57.14
2008-11-13 42.50
2008-11-06 33.33
2008-10-30 40.57
2008-10-23 38.74
2008-10-16 39.77
2008-10-09 60.84
2008-10-02 55.00
2008-09-25 45.74
2008-09-18 54.42
2008-09-11 54.88
2008-09-04 43.21
2008-08-28 45.45
2008-08-21 37.30
2008-08-14 38.96
2008-08-07 42.42
2008-07-31 41.18
2008-07-24 44.03
2008-07-17 58.14
2008-07-10 55.17
2008-07-03 52.14
2008-06-26 52.27
2008-06-19 45.74
2008-06-12 53.57
2008-06-05 38.04
2008-05-29 45.76
2008-05-22 34.26
2008-05-15 29.68
2008-05-08 24.72
2008-05-01 26.32
2008-04-24 27.50
2008-04-17 48.69
2008-04-10 37.29
2008-04-03 39.36
2008-03-27 33.60
2008-03-20 54.27
2008-03-13 59.15
2008-03-06 51.65
2008-02-28 45.26
2008-02-21 44.70
2008-02-14 41.86
2008-02-07 47.20
2008-01-31 48.87
2008-01-24 59.02
2008-01-17 54.44
2008-01-10 58.88
2008-01-03 55.24
2007-12-27 50.00
2007-12-20 47.17
2007-12-13 35.71
2007-12-06 39.84
2007-11-29 56.12
2007-11-22 52.71
2007-11-15 49.51
2007-11-08 51.43
2007-11-01 36.47
2007-10-25 48.21
2007-10-18 35.71
2007-10-11 25.77
2007-10-04 25.30
2007-09-27 34.18
2007-09-20 31.65
2007-09-13 35.29
2007-09-06 42.42
2007-08-30 46.27
2007-08-23 43.12
2007-08-16 45.56
2007-08-09 38.98
2007-08-02 40.00
2007-07-26 36.84
2007-07-19 36.71
2007-07-12 30.00
2007-07-05 32.88
2007-06-28 35.77
2007-06-21 33.68
2007-06-14 43.65
2007-06-07 42.57
2007-05-31 44.79
2007-05-24 38.55
2007-05-17 36.61
2007-05-10 42.86
2007-05-03 54.29
2007-04-26 37.97
2007-04-19 29.59
2007-04-12 38.03
2007-04-05 39.78
2007-03-29 25.61
2007-03-22 33.09
2007-03-15 45.36
2007-03-08 44.89
2007-03-01 39.60
2007-02-22 22.31
2007-02-15 31.07
2007-02-08 30.00
2007-02-01 30.53
2007-01-25 33.33
2007-01-18 27.27
2007-01-11 34.26
2007-01-04 29.31
2006-12-28 36.00
2006-12-21 42.53
2006-12-14 38.00
2006-12-07 41.59
2006-11-30 47.49
2006-11-23 41.94
2006-11-16 30.53
2006-11-09 26.51
2006-11-02 36.88
2006-10-26 30.43
2006-10-19 29.77
2006-10-12 37.76
2006-10-05 46.67
2006-09-28 32.89
2006-09-21 34.23
2006-09-14 38.36
2006-09-07 29.91
2006-08-31 25.84
2006-08-24 37.42
2006-08-17 35.79
2006-08-10 41.46
2006-08-03 47.19
2006-07-27 43.02
2006-07-20 57.80
2006-07-13 39.42
2006-07-06 42.62
2006-06-29 39.77
2006-06-22 41.60
2006-06-15 54.98
2006-06-08 45.08
2006-06-01 50.00
2006-05-25 45.54
2006-05-18 43.64
2006-05-11 27.45
2006-05-04 33.56
2006-04-27 35.96
2006-04-20 40.83
2006-04-13 27.84
2006-04-06 23.26
2006-03-30 32.56
2006-03-23 27.50
2006-03-16 32.76
2006-03-09 30.77
2006-03-02 29.13
2006-02-23 28.40
2006-02-16 35.71
2006-02-09 34.58
2006-02-02 33.33
2006-01-26 33.33
2006-01-19 25.83
2006-01-12 19.08
2006-01-05 40.22
2005-12-29 36.51
2005-12-22 28.21
2005-12-15 22.12
2005-12-08 18.95
2005-12-01 23.46
2005-11-24 16.00
2005-11-17 21.79
2005-11-10 22.99
2005-11-03 27.56
2005-10-27 46.15
2005-10-20 35.93
2005-10-13 48.05
2005-10-06 27.42
2005-09-29 39.13
2005-09-22 32.46
2005-09-15 28.57
2005-09-08 32.69
2005-09-01 37.65
2005-08-25 31.33
2005-08-18 40.40
2005-08-11 28.85
2005-08-04 26.09
2005-07-28 17.65
2005-07-21 27.45
2005-07-14 14.04
2005-07-07 20.43
2005-06-30 29.45
2005-06-23 18.18
2005-06-16 18.83
2005-06-09 19.54
2005-06-02 19.44
2005-05-26 23.42
2005-05-19 28.65
2005-05-12 36.36
2005-05-05 44.90
2005-04-28 34.71
2005-04-21 32.89
2005-04-14 41.76
2005-04-07 43.87
2005-03-31 50.98
2005-03-24 41.94
2005-03-17 32.47
2005-03-10 24.83
2005-03-03 27.16
2005-02-24 31.82
2005-02-17 29.87
2005-02-10 22.92
2005-02-03 25.00
2005-01-27 36.43
2005-01-20 33.66
2005-01-13 39.87
2005-01-06 34.52
2004-12-30 17.52
2004-12-23 18.18
2004-12-16 19.19
2004-12-09 25.23
2004-12-02 25.41
2004-11-25 26.80
2004-11-18 22.44
2004-11-11 21.59
2004-11-04 22.86
2004-10-28 31.73
2004-10-21 28.76
2004-10-14 28.24
2004-10-07 19.71
2004-09-30 39.29
2004-09-23 26.80
2004-09-16 31.82
2004-09-09 23.76
2004-09-02 28.30
2004-08-26 25.42
2004-08-19 34.88
2004-08-12 40.00
2004-08-05 33.80
2004-07-29 36.00
2004-07-22 23.81
2004-07-15 23.68
2004-07-08 21.43
2004-07-01 15.76
2004-06-24 23.08
2004-06-17 28.13
2004-06-10 15.79
2004-06-03 26.19
2004-05-27 40.28
2004-05-20 40.00
2004-05-13 43.42
2004-05-06 27.12
2004-04-29 21.21
2004-04-22 22.50
2004-04-15 13.75
2004-04-08 20.27
2004-04-01 22.41
2004-03-25 42.59
2004-03-18 26.32
2004-03-11 33.55
2004-03-04 13.04
2004-02-26 30.53
2004-02-19 20.97
2004-02-12 14.63
2004-02-05 21.82
2004-01-29 15.00
2004-01-22 13.41
2004-01-15 10.11
2004-01-08 17.91
2004-01-01 13.48
2003-12-25 17.24
2003-12-18 19.39
2003-12-11 21.05
2003-12-04 14.41
2003-11-27 20.75
2003-11-20 20.97
2003-11-13 14.44
2003-11-06 16.67
2003-10-30 18.75
2003-10-23 16.67
2003-10-16 13.79
2003-10-09 23.23
2003-10-02 28.57
2003-09-25 22.33
2003-09-18 19.61
2003-09-11 17.44
2003-09-04 16.39
2003-08-28 22.68
2003-08-21 18.52
2003-08-14 23.60
2003-08-07 32.47
2003-07-31 16.15
2003-07-24 30.67
2003-07-17 28.57
2003-07-10 31.08
2003-07-03 35.29
2003-06-26 8.57
2003-06-19 35.90
2003-06-12 29.17
2003-06-05 19.20
2003-05-29 14.29
2003-05-22 35.58
2003-05-15 16.28
2003-05-08 18.40
2003-05-01 25.71
2003-04-24 19.00
2003-04-17 31.48
2003-04-10 30.77
2003-04-03 38.24
2003-03-27 32.69
2003-03-20 38.10
2003-03-13 51.43
2003-03-06 39.39
2003-02-27 47.15
2003-02-20 57.89
2003-02-13 38.10
2003-02-06 25.71
2003-01-30 47.87
2003-01-23 43.18
2003-01-16 29.17
2003-01-09 42.86
2003-01-02 37.84
2002-12-26 32.00
2002-12-19 30.00
2002-12-12 24.14
2002-12-05 17.65
2002-11-28 31.91
2002-11-21 21.35
2002-11-14 32.43
2002-11-07 26.32
2002-10-31 27.94
2002-10-24 33.73
2002-10-17 39.47
2002-10-10 54.81
2002-10-03 47.89
2002-09-26 47.06
2002-09-19 43.24
2002-09-12 36.99
2002-09-05 50.00
2002-08-29 29.03
2002-08-22 39.58
2002-08-15 41.38
2002-08-08 39.34
2002-08-01 31.58
2002-07-25 48.84
2002-07-18 53.75
2002-07-11 42.27
2002-07-04 46.88
2002-06-27 46.02
2002-06-20 25.71
2002-06-13 33.64
2002-06-06 39.34
2002-05-30 40.22
2002-05-23 40.48
2002-05-16 28.30
2002-05-09 40.79
2002-05-02 33.33
2002-04-25 23.33
2002-04-18 23.17
2002-04-11 33.33
2002-04-04 20.24
2002-03-28 23.26
2002-03-21 11.29
2002-03-14 14.52
2002-03-07 15.55
2002-02-28 20.37
2002-02-21 25.45
2002-02-14 16.13
2002-02-07 22.93
2002-01-31 22.73
2002-01-24 30.61
2002-01-17 29.55
2002-01-10 21.92
2002-01-03 24.44
2001-12-27 26.92
2001-12-20 26.23
2001-12-13 14.04
2001-12-06 24.49
2001-11-29 20.00
2001-11-22 25.00
2001-11-15 33.33
2001-11-08 42.31
2001-11-01 33.33
2001-10-25 17.65
2001-10-18 21.13
2001-10-11 28.07
2001-10-04 29.27
2001-09-27 22.22
2001-09-20 44.59
2001-09-13 36.67
2001-09-06 33.71
2001-08-30 22.86
2001-08-23 31.03
2001-08-16 37.50
2001-08-09 27.71
2001-08-02 36.36
2001-07-26 38.10
2001-07-19 15.22
2001-07-12 36.26
2001-07-05 18.52
2001-06-28 32.91
2001-06-21 23.33
2001-06-14 22.03
2001-06-07 25.53
2001-05-31 28.57
2001-05-24 16.67
2001-05-17 18.82
2001-05-10 17.78
2001-05-03 21.62
2001-04-26 31.03
2001-04-19 31.25
2001-04-12 40.91
2001-04-05 38.74
2001-03-29 27.45
2001-03-22 47.22
2001-03-15 36.36
2001-03-08 31.63
2001-03-01 33.78
2001-02-22 38.60
2001-02-15 21.74
2001-02-08 14.44
2001-02-01 19.23
2001-01-25 26.15
2001-01-18 24.39
2001-01-11 42.86
2001-01-04 24.07
2000-12-28 32.00
2000-12-21 51.11
2000-12-14 32.69
2000-12-07 37.25
2000-11-30 16.67
