"Date" "Mid Price"
8/18/2011 39.82
8/11/2011 44.78
8/4/2011 49.85
7/28/2011 31.42
7/21/2011 30.61
7/14/2011 29.25
7/7/2011 24.68
6/30/2011 30.19
6/23/2011 35.74
6/16/2011 42.75
6/9/2011 47.67
6/2/2011 33.43
5/26/2011 41.42
5/19/2011 41.29
5/12/2011 35.5
5/5/2011 31.87
4/28/2011 30.65
4/21/2011 30.99
4/14/2011 30.99
4/7/2011 28.85
3/31/2011 31.07
3/24/2011 34.97
3/17/2011 40.12
3/10/2011 32.32
3/3/2011 33.16
2/24/2011 36.14
2/17/2011 25.57
2/10/2011 26.91
2/3/2011 26.87
1/27/2011 34.29
1/20/2011 29.1
1/13/2011 23.44
1/6/2011 18.25
12/30/2010 20.05
12/23/2010 16.4
12/16/2010 27.15
12/9/2010 22.56
12/2/2010 26.21
11/25/2010 24.68
11/18/2010 32.5
11/11/2010 28.49
11/4/2010 29.79
10/28/2010 21.6
10/21/2010 25.19
10/14/2010 26.81
10/7/2010 27.74
9/30/2010 31.61
9/23/2010 25.4
9/16/2010 24.26
9/9/2010 31.61
9/2/2010 42.21
8/26/2010 49.47
8/19/2010 42.47
8/12/2010 30.12
8/5/2010 38.24
7/29/2010 33.33
7/22/2010 45.03
7/15/2010 37.8
7/8/2010 57.07
7/1/2010 41.99
6/24/2010 32.43
6/17/2010 30.66
6/10/2010 43.1
6/3/2010 40.85
5/27/2010 50.88
5/20/2010 33.7
5/13/2010 36.6
5/6/2010 28.57
4/29/2010 28.64
4/22/2010 34.25
4/15/2010 29.7
4/8/2010 30.36
4/1/2010 31.16
3/25/2010 34.66
3/18/2010 29.88
3/11/2010 25.29
3/4/2010 26.21
2/25/2010 29.53
2/18/2010 35.22
2/11/2010 41.88
2/4/2010 43.08
1/28/2010 36.67
1/21/2010 34.74
1/14/2010 26.92
1/7/2010 26
12/31/2009 22.95
12/24/2009 37.68
12/17/2009 28.42
12/10/2009 35.37
12/3/2009 33.66
11/26/2009 41.66
11/19/2009 31.82
11/12/2009 38.6
11/5/2009 55.56
10/29/2009 42.31
10/22/2009 35.71
10/15/2009 33.78
10/8/2009 41.23
10/1/2009 35.48
9/24/2009 44.55
9/17/2009 40
9/10/2009 44
9/3/2009 37.97
8/27/2009 48.54
8/20/2009 40
8/13/2009 33
8/6/2009 35.16
7/30/2009 31.4
7/23/2009 42.4
7/16/2009 47.06
7/9/2009 54.65
7/2/2009 44.59
6/25/2009 48.8
6/18/2009 46.43
6/11/2009 39.25
6/4/2009 36.59
5/28/2009 48.62
5/21/2009 45.35
5/14/2009 35.24
5/7/2009 33.33
4/30/2009 43.61
4/23/2009 38.64
4/16/2009 35.86
4/9/2009 44.29
4/2/2009 37.06
3/26/2009 42.39
3/19/2009 38.27
3/12/2009 54.47
3/5/2009 70.27
2/26/2009 55.14
2/19/2009 56.72
2/12/2009 39.24
2/5/2009 44.03
1/29/2009 47.25
1/22/2009 46.32
1/15/2009 47.37
1/8/2009 35.06
1/1/2009 54.67
12/25/2008 43.86
12/18/2008 35.62
12/11/2008 39.84
12/4/2008 47.78
11/27/2008 44.89
11/20/2008 57.14
11/13/2008 42.5
11/6/2008 33.33
10/30/2008 40.57
10/23/2008 38.74
10/16/2008 39.77
10/9/2008 60.84
10/2/2008 55
9/25/2008 45.74
9/18/2008 54.42
9/11/2008 54.88
9/4/2008 43.21
8/28/2008 45.45
8/21/2008 37.3
8/14/2008 38.96
8/7/2008 42.42
7/31/2008 41.18
7/24/2008 44.03
7/17/2008 58.14
7/10/2008 55.17
7/3/2008 52.14
6/26/2008 52.27
6/19/2008 45.74
6/12/2008 53.57
6/5/2008 38.04
5/29/2008 45.76
5/22/2008 34.26
5/15/2008 29.68
5/8/2008 24.72
5/1/2008 26.32
4/24/2008 27.5
4/17/2008 48.69
4/10/2008 37.29
4/3/2008 39.36
3/27/2008 33.6
3/20/2008 54.27
3/13/2008 59.15
3/6/2008 51.65
2/28/2008 45.26
2/21/2008 44.7
2/14/2008 41.86
2/7/2008 47.2
1/31/2008 48.87
1/24/2008 59.02
1/17/2008 54.44
1/10/2008 58.88
1/3/2008 55.24
12/27/2007 50
12/20/2007 47.17
12/13/2007 35.71
12/6/2007 39.84
11/29/2007 56.12
11/22/2007 52.71
11/15/2007 49.51
11/8/2007 51.43
11/1/2007 36.47
10/25/2007 48.21
10/18/2007 35.71
10/11/2007 25.77
10/4/2007 25.3
9/27/2007 34.18
9/20/2007 31.65
9/13/2007 35.29
9/6/2007 42.42
8/30/2007 46.27
8/23/2007 43.12
8/16/2007 45.56
8/9/2007 38.98
8/2/2007 40
7/26/2007 36.84
7/19/2007 36.71
7/12/2007 30
7/5/2007 32.88
6/28/2007 35.77
6/21/2007 33.68
6/14/2007 43.65
6/7/2007 42.57
5/31/2007 44.79
5/24/2007 38.55
5/17/2007 36.61
5/10/2007 42.86
5/3/2007 54.29
4/26/2007 37.97
4/19/2007 29.59
4/12/2007 38.03
4/5/2007 39.78
3/29/2007 25.61
3/22/2007 33.09
3/15/2007 45.36
3/8/2007 44.89
3/1/2007 39.6
2/22/2007 22.31
2/15/2007 31.07
2/8/2007 30
2/1/2007 30.53
1/25/2007 33.33
1/18/2007 27.27
1/11/2007 34.26
1/4/2007 29.31
12/28/2006 36
12/21/2006 42.53
12/14/2006 38
12/7/2006 41.59
11/30/2006 47.49
11/23/2006 41.94
11/16/2006 30.53
11/9/2006 26.51
11/2/2006 36.88
10/26/2006 30.43
10/19/2006 29.77
10/12/2006 37.76
10/5/2006 46.67
9/28/2006 32.89
9/21/2006 34.23
9/14/2006 38.36
9/7/2006 29.91
8/31/2006 25.84
8/24/2006 37.42
8/17/2006 35.79
8/10/2006 41.46
8/3/2006 47.19
7/27/2006 43.02
7/20/2006 57.8
7/13/2006 39.42
7/6/2006 42.62
6/29/2006 39.77
6/22/2006 41.6
6/15/2006 54.98
6/8/2006 45.08
6/1/2006 50
5/25/2006 45.54
5/18/2006 43.64
5/11/2006 27.45
5/4/2006 33.56
4/27/2006 35.96
4/20/2006 40.83
4/13/2006 27.84
4/6/2006 23.26
3/30/2006 32.56
3/23/2006 27.5
3/16/2006 32.76
3/9/2006 30.77
3/2/2006 29.13
2/23/2006 28.4
2/16/2006 35.71
2/9/2006 34.58
2/2/2006 33.33
1/26/2006 33.33
1/19/2006 25.83
1/12/2006 19.08
1/5/2006 40.22
12/29/2005 36.51
12/22/2005 28.21
12/15/2005 22.12
12/8/2005 18.95
12/1/2005 23.46
11/24/2005 16
11/17/2005 21.79
11/10/2005 22.99
11/3/2005 27.56
10/27/2005 46.15
10/20/2005 35.93
10/13/2005 48.05
10/6/2005 27.42
9/29/2005 39.13
9/22/2005 32.46
9/15/2005 28.57
9/8/2005 32.69
9/1/2005 37.65
8/25/2005 31.33
8/18/2005 40.4
8/11/2005 28.85
8/4/2005 26.09
7/28/2005 17.65
7/21/2005 27.45
7/14/2005 14.04
7/7/2005 20.43
6/30/2005 29.45
6/23/2005 18.18
6/16/2005 18.83
6/9/2005 19.54
6/2/2005 19.44
5/26/2005 23.42
5/19/2005 28.65
5/12/2005 36.36
5/5/2005 44.9
4/28/2005 34.71
4/21/2005 32.89
4/14/2005 41.76
4/7/2005 43.87
3/31/2005 50.98
3/24/2005 41.94
3/17/2005 32.47
3/10/2005 24.83
3/3/2005 27.16
2/24/2005 31.82
2/17/2005 29.87
2/10/2005 22.92
2/3/2005 25
1/27/2005 36.43
1/20/2005 33.66
1/13/2005 39.87
1/6/2005 34.52
12/30/2004 17.52
12/23/2004 18.18
12/16/2004 19.19
12/9/2004 25.23
12/2/2004 25.41
11/25/2004 26.8
11/18/2004 22.44
11/11/2004 21.59
11/4/2004 22.86
10/28/2004 31.73
10/21/2004 28.76
10/14/2004 28.24
10/7/2004 19.71
9/30/2004 39.29
9/23/2004 26.8
9/16/2004 31.82
9/9/2004 23.76
9/2/2004 28.3
8/26/2004 25.42
8/19/2004 34.88
8/12/2004 40
8/5/2004 33.8
7/29/2004 36
7/22/2004 23.81
7/15/2004 23.68
7/8/2004 21.43
7/1/2004 15.76
6/24/2004 23.08
6/17/2004 28.13
6/10/2004 15.79
6/3/2004 26.19
5/27/2004 40.28
5/20/2004 40
5/13/2004 43.42
5/6/2004 27.12
4/29/2004 21.21
4/22/2004 22.5
4/15/2004 13.75
4/8/2004 20.27
4/1/2004 22.41
3/25/2004 42.59
3/18/2004 26.32
3/11/2004 33.55
3/4/2004 13.04
2/26/2004 30.53
2/19/2004 20.97
2/12/2004 14.63
2/5/2004 21.82
1/29/2004 15
1/22/2004 13.41
1/15/2004 10.11
1/8/2004 17.91
1/1/2004 13.48
12/25/2003 17.24
12/18/2003 19.39
12/11/2003 21.05
12/4/2003 14.41
11/27/2003 20.75
11/20/2003 20.97
11/13/2003 14.44
11/6/2003 16.67
10/30/2003 18.75
10/23/2003 16.67
10/16/2003 13.79
10/9/2003 23.23
10/2/2003 28.57
9/25/2003 22.33
9/18/2003 19.61
9/11/2003 17.44
9/4/2003 16.39
8/28/2003 22.68
8/21/2003 18.52
8/14/2003 23.6
8/7/2003 32.47
7/31/2003 16.15
7/24/2003 30.67
7/17/2003 28.57
7/10/2003 31.08
7/3/2003 35.29
6/26/2003 8.57
6/19/2003 35.9
6/12/2003 29.17
6/5/2003 19.2
5/29/2003 14.29
5/22/2003 35.58
5/15/2003 16.28
5/8/2003 18.4
5/1/2003 25.71
4/24/2003 19
4/17/2003 31.48
4/10/2003 30.77
4/3/2003 38.24
3/27/2003 32.69
3/20/2003 38.1
3/13/2003 51.43
3/6/2003 39.39
2/27/2003 47.15
2/20/2003 57.89
2/13/2003 38.1
2/6/2003 25.71
1/30/2003 47.87
1/23/2003 43.18
1/16/2003 29.17
1/9/2003 42.86
1/2/2003 37.84
12/26/2002 32
12/19/2002 30
12/12/2002 24.14
12/5/2002 17.65
11/28/2002 31.91
11/21/2002 21.35
11/14/2002 32.43
11/7/2002 26.32
10/31/2002 27.94
10/24/2002 33.73
10/17/2002 39.47
10/10/2002 54.81
10/3/2002 47.89
9/26/2002 47.06
9/19/2002 43.24
9/12/2002 36.99
9/5/2002 50
8/29/2002 29.03
8/22/2002 39.58
8/15/2002 41.38
8/8/2002 39.34
8/1/2002 31.58
7/25/2002 48.84
7/18/2002 53.75
7/11/2002 42.27
7/4/2002 46.88
6/27/2002 46.02
6/20/2002 25.71
6/13/2002 33.64
6/6/2002 39.34
5/30/2002 40.22
5/23/2002 40.48
5/16/2002 28.3
5/9/2002 40.79
5/2/2002 33.33
4/25/2002 23.33
4/18/2002 23.17
4/11/2002 33.33
4/4/2002 20.24
3/28/2002 23.26
3/21/2002 11.29
3/14/2002 14.52
3/7/2002 15.55
2/28/2002 20.37
2/21/2002 25.45
2/14/2002 16.13
2/7/2002 22.93
1/31/2002 22.73
1/24/2002 30.61
1/17/2002 29.55
1/10/2002 21.92
1/3/2002 24.44
12/27/2001 26.92
12/20/2001 26.23
12/13/2001 14.04
12/6/2001 24.49
11/29/2001 20
11/22/2001 25
11/15/2001 33.33
11/8/2001 42.31
11/1/2001 33.33
10/25/2001 17.65
10/18/2001 21.13
10/11/2001 28.07
10/4/2001 29.27
9/27/2001 22.22
9/20/2001 44.59
9/13/2001 36.67
9/6/2001 33.71
8/30/2001 22.86
8/23/2001 31.03
8/16/2001 37.5
8/9/2001 27.71
8/2/2001 36.36
7/26/2001 38.1
7/19/2001 15.22
7/12/2001 36.26
7/5/2001 18.52
6/28/2001 32.91
6/21/2001 23.33
6/14/2001 22.03
6/7/2001 25.53
5/31/2001 28.57
5/24/2001 16.67
5/17/2001 18.82
5/10/2001 17.78
5/3/2001 21.62
4/26/2001 31.03
4/19/2001 31.25
4/12/2001 40.91
4/5/2001 38.74
3/29/2001 27.45
3/22/2001 47.22
3/15/2001 36.36
3/8/2001 31.63
3/1/2001 33.78
2/22/2001 38.6
2/15/2001 21.74
2/8/2001 14.44
2/1/2001 19.23
1/25/2001 26.15
1/18/2001 24.39
1/11/2001 42.86
1/4/2001 24.07
12/28/2000 32
12/21/2000 51.11
12/14/2000 32.69
12/7/2000 37.25
11/30/2000 16.67
